L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,Peak,Time
1.9803158617532688,-23.76653696498053,23.79186694132909,1.0864423590447814,0.27784428984159887,-0.01265499453968812,5.556885796831978,0.009542465209960938
2.189059281300075,-23.76653696498053,23.45006485084309,1.8921187151903496,0.7874889417610891,-0.045439842405078895,15.749778835221782,0.01961517333984375
2.189059281300075,-23.37102311741816,22.91294728007938,3.894102388036913,1.2082086083856396,-0.10595680725614569,24.164172167712792,0.02387380599975586
2.337376974135964,-23.37102311741816,21.81429770351724,6.189059281300047,1.5418172079819494,-0.20728163333355507,30.83634415963899,0.03231406211853027
2.337376974135964,-23.37102311741816,20.8865491721981,8.48401617456318,1.7946338207590689,-0.3463847375976873,35.89267641518138,0.04230952262878418
2.337376974135964,-22.678873884184014,20.080872816052533,10.095368886854317,1.980470399239623,-0.5089509397294899,39.60940798479246,0.05240058898925781
2.3923094529640707,-22.519569695582504,18.66483558403911,11.560234988937168,2.102318237288835,-0.6808833961395692,42.0463647457767,0.062253475189208984
2.3099107347219103,-22.519569695582504,16.68726634622726,12.805371175707592,2.155135710938309,-0.8555866200897209,43.10271421876618,0.07232213020324707
2.3099107347219103,-22.629434653238718,14.929427023727726,12.317082475013308,2.144760040764559,-1.0089110734930435,43.10271421876618,0.08226561546325684
2.2000457770656965,-22.629434653238718,12.219424734874451,11.853208209353738,2.0719485127447053,-1.1231983975091082,43.10271421876618,0.0923776626586914
2.2000457770656965,-22.629434653238718,9.509422446021176,10.534828717479172,1.9350885168959038,-1.193840197553528,43.10271421876618,0.10228753089904785
2.2000457770656965,-22.662394140535582,6.775005722133187,10.412756542305601,1.7439803781362138,-1.2308143044929571,43.10271421876618,0.11239314079284668
1.958342870222026,-22.662394140535582,3.918516823071627,10.16861219195846,1.5058556173797233,-1.2513576812835316,43.10271421876618,0.12230491638183594
1.958342870222026,-22.662394140535582,1.3550011444266374,9.948882276646032,1.230857727275652,-1.2565729726815167,43.10271421876618,0.1322472095489502
1.958342870222026,-21.799954222934304,-1.2329289692530665,10.705729762722171,0.9290172443371313,-1.2603508346850434,43.10271421876618,0.14225435256958008
1.8649576562142443,-21.799954222934304,-3.23491264209963,11.462577248798311,0.612493839045948,-1.2743303631551133,43.10271421876618,0.15232110023498535
1.8649576562142443,-20.81116960402838,-5.2613107499809075,12.195010299839737,0.29174906669234585,-1.2966900058498294,43.10271421876618,0.16225695610046387
1.8649576562142443,-19.734493018997483,-7.263294422827471,14.294651712825157,-0.03083494455591209,-1.3417382146868362,43.10271421876618,0.172346830368042
