L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,Peak,Time
-26.430762188143746,5.281757839322495,14.1969939726863,34.26565957122148,0.1657787520250158,-0.40020549111462644,3.315575040500316,0.009710550308227539
-26.430762188143746,5.281757839322495,11.584649423971882,34.41214618142976,0.44173408048366125,-1.1417726074476495,8.834681609673225,0.019056320190429688
-26.430762188143746,5.88052185854886,8.972304875257464,34.58304722667276,0.6140128719458934,-1.7726268153575968,12.280257438917868,0.023606538772583008
-26.62302586404212,5.88052185854886,6.433203631647189,34.33890287632562,0.6976639648968488,-2.3008269146512705,13.953279297936977,0.033803701400756836
-26.62302586404212,5.88052185854886,3.894102388036913,34.07034409094376,0.7059887531774274,-2.7332659548515905,14.119775063548548,0.03783988952636719
-26.666971847104605,5.88052185854886,2.722209506370632,33.82619974059662,0.6658729958557063,-3.0815725253280757,14.119775063548548,0.04552888870239258
-26.666971847104605,6.4133669031814975,1.550316624704351,31.067368581673918,0.6005474512177835,-3.327074754772236,14.119775063548548,0.06262826919555664
-26.54612039368277,6.369420920119012,0.9887846189059246,29.55367360952164,0.5211679830853971,-3.468597796561883,14.119775063548548,0.06722760200500488
-26.45273517967499,6.786907759212625,0.6958113984893544,30.13962005035478,0.4405200790105783,-3.5595591175409367,14.119775063548548,0.0772249698638916
-26.326390478370342,7.533989471274879,1.4770733196002084,28.943312733653784,0.374952297718724,-3.61049595015077,14.119775063548548,0.09966135025024414
-26.183566033417264,7.610894941634228,2.47806515602349,27.185473411154362,0.3377288682790055,-3.5996003114890796,14.119775063548548,0.12229347229003906
-26.183566033417264,7.473563744563961,3.4546425574120576,25.159075303273085,0.327175349389103,-3.5263119538010086,14.119775063548548,0.13595795631408691
-26.183566033417264,7.473563744563961,5.725185015640477,23.15709163042652,0.3542642420293091,-3.3973212016377916,14.119775063548548,0.14871954917907715
-25.82650492103457,7.473563744563961,8.532845044632609,21.130693522545243,0.43474145215704424,-3.221445368884107,14.119775063548548,0.1533806324005127
-25.178301670862908,7.62188143739985,12.170595864805023,19.909971770809534,0.5763843556641876,-3.0155553056469633,14.119775063548548,0.15984010696411133
-25.178301670862908,7.583428702220175,15.735103379873294,17.517357137407544,0.778339971778092,-2.780851562188039,15.56679943556184,0.1647322177886963
-23.892881666285177,7.583428702220175,20.34943160143439,15.12474250400544,1.042076776110068,-2.509185880675865,20.841535522201358,0.17010092735290527
-23.892881666285177,7.583428702220175,24.08484016174566,12.732127870603449,1.3591011149010699,-2.2075213786966907,27.182022298021398,0.17502403259277344
-23.892881666285177,7.583428702220175,27.82024872205693,12.610055695429878,1.7096394956420036,-1.9084204740251258,34.19278991284007,0.17962884902954102
-23.892881666285177,7.14396887159532,30.945296406500347,9.265278095674034,2.0797832212102643,-1.6019528205865463,41.59566442420529,0.1860945224761963
-23.892881666285177,6.298008697642473,33.80178530556191,1.4526588845654942,2.4543659938678504,-1.2009930712643915,49.08731987735701,0.19602513313293457
-19.761959258411537,6.298008697642473,38.02548256656746,-4.553292133974196,2.843474845530957,-0.690479216831037,56.86949691061914,0.20573854446411133
-19.78393224994278,4.018310826276036,36.63385976958875,-13.928435187304444,3.1932019222383055,-0.0710317311060311,63.86403844476611,0.2158520221710205
-21.970244907301435,3.0185397116044896,24.79285877775237,-23.572137026016662,3.3197484822163545,0.6804939811879704,66.39496964432709,0.22565174102783203
-21.970244907301435,1.8649576562142443,12.951857785915877,-34.485389486533904,3.1329812165948256,1.5587158619978232,66.39496964432709,0.23607635498046875
-21.970244907301435,0.5795376516365423,0.5981536583504976,-46.863508049134,2.673671300383155,2.572322518396755,66.39496964432709,0.24567365646362305
-22.590981918059043,0.5795376516365423,-7.946898603799468,-60.02288853284506,2.022559602486802,3.722195374252177,74.44390748504354,0.25584983825683594
-17.460288395513857,0.5795376516365423,0.30518043793392735,-72.01037613488973,1.4518917093461445,4.977500727133178,99.55001454266356,0.2655622959136963
-17.460288395513857,-3.408560311284049,7.531853208209327,-91.49309529259176,1.1373376829869888,6.389775815365467,127.79551630730934,0.27596092224121094
-15.262989242389551,-8.204165712977812,6.872663462272044,-114.27176317998021,0.9391377408869006,8.054394634883225,161.0878926976645,0.28568220138549805
-14.713664454108482,-10.538796063172356,5.944914930952905,-135.46349279011213,0.7461404735461976,9.945360806909358,198.90721613818715,0.2958648204803467
-14.14236667429617,-12.620737010757608,5.017166399633766,-151.8944075684749,0.5555624375835795,11.94513700453776,238.9027400907552,0.30599522590637207
-13.488670176241698,-12.620737010757608,4.333562218661768,-166.0059510185397,0.3709328640755431,13.944146384166498,278.88292768332997,0.3162362575531006
-13.488670176241698,-12.620737010757608,2.0141908903639205,-180.0930800335699,0.17612057275454568,15.904081673220153,318.08163346440307,0.3256049156188965
-13.488670176241698,-17.372396429388886,5.139238574807337,-181.92416266117345,0.01822036493299551,17.676400109441566,353.52800218883135,0.33586955070495605
-12.961318379491871,-17.372396429388886,18.49393453879611,-182.8519111924926,0.07577270249733901,19.125022332028948,382.50044664057896,0.3456306457519531
-11.884641794460975,-17.372396429388886,31.18944075684749,-182.55893797207602,0.42874400996656703,20.264443636481772,405.28887272963544,0.3559305667877197
-11.538567177843902,-17.372396429388886,43.66521705958644,-180.7766842145419,1.0217976402241897,21.101927561889774,422.0385512377955,0.36563634872436523
-11.538567177843902,-19.805905241474022,51.47783627069509,-178.11551079575804,1.759604267243963,21.649313867889475,432.9862773577895,0.3759438991546631
