t,L_Cmd,R_Cmd,L_tau,R_tau,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel
1.1682510375976562e-05,0.0,0.0,-7.422142882357538,-7.726501234415184,0.0,0.0,-7.422142882357538,-7.726501234415184,0.03035523691676827,0.03159349342340928,0.0037909059319645166,0.0011922226985916495
0.01888108253479004,-0.6884830683372911,-0.6445342161228353,0.05955482061172126,-0.014560290781234391,-0.6884830683372911,-0.6445342161228353,0.05955482061172126,-0.014560290781234391,0.05587831702155675,0.058473516639380836,0.020901812240481377,-0.025125596672296524
0.03187966346740723,-0.7031269939177918,-0.6445342161228353,0.005632376427328169,0.01081827426088638,-0.7031269939177918,-0.6445342161228353,0.005632376427328169,0.01081827426088638,0.04699797042135554,0.04948282770234731,0.02398163639008999,-0.02648516558110714
0.04588174819946289,-0.6884830683372911,-0.6445342161228353,-0.01650693971790765,-0.0376390147364515,-0.6884830683372911,-0.6445342161228353,-0.01650693971790765,-0.0376390147364515,0.03946328624615629,0.04162139189577677,0.02180251106619835,-0.03420201689004898
0.059867143630981445,-0.6884830683372911,-0.6445342161228353,0.019763669296694274,-0.056142440760105695,-0.6884830683372911,-0.6445342161228353,0.019763669296694274,-0.056142440760105695,0.03275179582844319,0.03494417871531027,0.03368036821484566,-0.03370499238371849
0.07287240028381348,-0.6884830683372911,-0.6298851679004507,0.01061041956490046,-0.05054391345630343,-0.6884830683372911,-0.6298851679004507,0.01061041956490046,-0.05054391345630343,0.026728292283207625,0.02910100616369925,0.03485693782567978,-0.02716960944235325
0.08588767051696777,-0.6884830683372911,-0.6445342161228353,0.0376669524779931,-0.04299516037115757,-0.6884830683372911,-0.6445342161228353,0.0376669524779931,-0.04299516037115757,0.02136206675807161,0.023901300796161686,0.033904049545526505,-0.024654019623994827
0.09988737106323242,-0.7031269939177918,-0.6445342161228353,0.04074260533754836,-0.06047092640425583,-0.7031269939177918,-0.6445342161228353,0.04074260533754836,-0.06047092640425583,0.016539142565023944,0.019371575679766072,0.03405698016285896,-0.024974767118692398
0.11288642883300781,-0.7031269939177918,-0.6445342161228353,0.03024869335859151,-0.09736151849332855,-0.7031269939177918,-0.6445342161228353,0.03024869335859151,-0.09736151849332855,0.01236094521768823,0.015615263690172174,0.031226342543959618,-0.03137654811143875
0.12586236000061035,-0.6884830683372911,-0.6445342161228353,0.03829520981971527,-0.10930945368259815,-0.6884830683372911,-0.6445342161228353,0.03829520981971527,-0.10930945368259815,0.008733249224414713,0.012518433674038265,0.0364525243639946,-0.02782035432755947
0.13886046409606934,-0.6884830683372911,-0.6445342161228353,0.06084836105696515,-0.149712623964802,-0.6884830683372911,-0.6445342161228353,0.06084836105696515,-0.149712623964802,0.005460625210054129,0.010020465945786712,0.03835263475775719,-0.036204248666763306
0.15186071395874023,-0.6884830683372911,-0.6445342161228353,0.0405210710866659,-0.10835149297107742,-0.6884830683372911,-0.6445342161228353,0.0405210710866659,-0.10835149297107742,0.0026266470866503303,0.007829672593970988,0.04089838266372681,-0.03240314871072769
0.16498208045959473,-0.6884830683372911,-0.6445342161228353,0.0356893725894364,-0.12224711263107167,-0.6884830683372911,-0.6445342161228353,0.0356893725894364,-0.12224711263107167,0.00029508691079974613,0.005802722692688892,0.04091666266322136,-0.02805052325129509
0.17785191535949707,-0.6884830683372911,-0.6445342161228353,0.05278746051093403,-0.0890381592573011,-0.6884830683372911,-0.6445342161228353,0.05278746051093403,-0.0890381592573011,-0.0017481352297018598,0.003959747280655259,0.03656640648841858,-0.027441881597042084
0.19084930419921875,-0.6884830683372911,-0.6445342161228353,0.0491802401750946,-0.08349515392093164,-0.6884830683372911,-0.6445342161228353,0.0491802401750946,-0.08349515392093164,-0.0035388535227339696,0.002205570426938719,0.03853001073002815,-0.033168159425258636
0.20385026931762695,-0.6884830683372911,-0.6445342161228353,0.03640136311450404,-0.02841382040098444,-0.6884830683372911,-0.6445342161228353,0.03640136311450404,-0.02841382040098444,-0.00498216631937586,0.00044804798062372125,0.03957470878958702,-0.03416664898395538
0.21684932708740234,-0.6884830683372911,-0.6445342161228353,0.03040576769918197,-0.030949007862035992,-0.6884830683372911,-0.6445342161228353,0.03040576769918197,-0.030949007862035992,-0.00611071087157281,-0.0012701180066124129,0.039389193058013916,-0.03161674365401268
0.22984814643859863,-0.6884830683372911,-0.6445342161228353,0.04824539805308877,-0.03841312396439055,-0.6884830683372911,-0.6445342161228353,0.04824539805308877,-0.03841312396439055,-0.007089108729777648,-0.0026902681455897998,0.04180888831615448,-0.028906164690852165
0.2428445816040039,-0.6884830683372911,-0.6298851679004507,0.027465149480446652,0.02160942786829105,-0.6884830683372911,-0.6298851679004507,0.027465149480446652,0.02160942786829105,-0.007873731973610493,-0.004103618180646534,0.03750073164701462,-0.028936266899108887
0.25583529472351074,-0.6884830683372911,-0.6445342161228353,0.056731938112309366,0.00405938853054886,-0.6884830683372911,-0.6445342161228353,0.056731938112309366,0.00405938853054886,-0.00853549949075292,-0.00546143335479915,0.03284023329615593,-0.02631376124918461
0.2688326835632324,-0.6884830683372911,-0.6298851679004507,0.03778678094326583,0.007062866667752777,-0.6884830683372911,-0.6298851679004507,0.03778678094326583,0.007062866667752777,-0.009096042162773373,-0.006531243444085417,0.02954471856355667,-0.021046727895736694
0.2818288803100586,-0.6884830683372911,-0.6445342161228353,0.04111266285234553,-0.03749124519458386,-0.6884830683372911,-0.6445342161228353,0.04111266285234553,-0.03749124519458386,-0.009460744304271308,-0.007239370834523578,0.02784905768930912,-0.030151650309562683
0.29482364654541016,-0.6884830683372911,-0.6445342161228353,0.057297589833377495,-0.03571987498697006,-0.6884830683372911,-0.6445342161228353,0.057297589833377495,-0.03571987498697006,-0.009799829825421033,-0.007629813102423531,0.0299514289945364,-0.032943084836006165
0.30881452560424805,-0.6884830683372911,-0.6445342161228353,0.07573407133202698,-0.020380247281739986,-0.6884830683372911,-0.6445342161228353,0.07573407133202698,-0.020380247281739986,-0.0101771717805967,-0.007991178433356288,0.026158632710576057,-0.030711092054843903
