t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
7.152557373046875e-06,0.0,-184.04296875,3.2958984375,-1.28173828125,12.0,14.30167086289768,0.256351567864499,-0.012207217517357094,0,0,0.0,0.0
0.0029964447021484375,0.0,-184.04296875,3.2958984375,-1.28173828125,12.0,14.30167086289768,0.3540093080033557,-0.012207217517357094,0,0,0.0,0.0
0.0045623779296875,0.0,-184.04296875,3.2958984375,-1.28173828125,12.00549324788281,14.29617761501487,0.3784237430380699,-0.012207217517357094,0,0,0.0,0.0
0.006017923355102539,0.0,-184.04296875,3.2958984375,-1.28173828125,12.016479743648432,14.29617761501487,0.4028381780727841,-0.012207217517357094,0,0,0.0,0.0
0.007452249526977539,0.0,-184.04296875,3.2958984375,-1.28173828125,12.010986495765621,14.29617761501487,0.3540093080033557,0.012207217517357094,0,0,0.0,0.0
0.009256362915039062,0.0,-184.04296875,3.2958984375,-1.28173828125,12.010986495765621,14.29617761501487,0.30518043793392735,0.012207217517357094,0,0,0.0,0.0
0.010419845581054688,0.0,-184.04296875,3.2958984375,-1.28173828125,12.010986495765621,14.29617761501487,0.2319371328297848,0.012207217517357094,0,0,0.0,0.0
0.011801481246948242,0.0,-184.04296875,3.2958984375,-1.28173828125,12.010986495765621,14.30716411078049,0.1831082627603564,0.012207217517357094,0,0,0.0,0.0
0.013601541519165039,0.0,-184.04296875,3.2958984375,-1.28173828125,12.00549324788281,14.30716411078049,0.10986495765621385,0.012207217517357094,0,0,0.0,0.0
0.014929533004760742,0.0,-184.04296875,3.2958984375,-1.28173828125,12.00549324788281,14.30716411078049,0.06103608758678547,-0.012207217517357094,0,0,0.0,0.0
0.016079187393188477,0.0,-184.04296875,3.2958984375,-1.28173828125,12.0,14.30716411078049,0.012207217517357094,-0.012207217517357094,0,0,0.0,0.0
0.017352819442749023,0.0,-184.04296875,3.2958984375,-1.28173828125,12.0,14.30716411078049,-0.012207217517357094,-0.012207217517357094,0,0,0.0,0.0
0.018923282623291016,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.30716411078049,-0.03662165255207128,-0.012207217517357094,0,0,0.0,0.0
0.020514249801635742,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.30716411078049,-0.06103608758678547,-0.012207217517357094,0,0,0.0,0.0
0.02196526527404785,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.30716411078049,-0.06103608758678547,0.012207217517357094,0,0,0.0,0.0
0.02303290367126465,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.30716411078049,-0.06103608758678547,0.012207217517357094,0,0,0.0,0.0
0.024539947509765625,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.318150606546112,-0.03662165255207128,0.012207217517357094,0,0,0.0,0.0
0.02574753761291504,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.323643854428923,-0.012207217517357094,0.012207217517357094,0,0,0.0,0.0
0.026827335357666016,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.329137102311734,0.012207217517357094,0.012207217517357094,0,0,0.0,0.0
0.028826236724853516,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.329137102311734,0.06103608758678547,0.012207217517357094,0,0,0.0,0.0
0.0301973819732666,0.0,-184.04296875,3.2958984375,-1.28173828125,11.99450675211719,14.334630350194544,0.08545052262149966,0.012207217517357094,0,0,0.0,0.0
0.03242826461791992,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.334630350194544,0.10986495765621385,0.012207217517357094,0,0,0.0,0.0
0.03692173957824707,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.334630350194544,0.13427939269092803,0.012207217517357094,0,0,0.0,0.0
0.03915572166442871,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,12.00549324788281,14.329137102311734,0.13427939269092803,0.012207217517357094,0,0,0.0,0.0
0.04120492935180664,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,12.0,14.323643854428923,0.15869382772564222,0.03662165255207128,0,0,0.0,0.0
0.043381690979003906,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.323643854428923,0.15869382772564222,0.012207217517357094,0,0,0.0,0.0
0.04485344886779785,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.318150606546112,0.1831082627603564,0.012207217517357094,0,0,0.0,0.0
0.04618525505065918,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.318150606546112,0.1831082627603564,0.012207217517357094,0,0,0.0,0.0
0.04770994186401367,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.318150606546112,0.2075226977950706,0.012207217517357094,0,0,0.0,0.0
0.04945063591003418,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.318150606546112,0.2319371328297848,0.03662165255207128,0,0,0.0,0.0
0.05057930946350098,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.318150606546112,0.2319371328297848,0.03662165255207128,0,0,0.0,0.0
0.051926612854003906,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,11.99450675211719,14.318150606546112,0.2319371328297848,0.03662165255207128,0,0,0.0,0.0
0.05321931838989258,0.032958984375,-184.0594482421875,3.662109375,-1.220703125,12.0,14.318150606546112,0.256351567864499,0.03662165255207128,0,0,0.0,0.0
