t,L_Cmd,R_Cmd,L_tau,R_tau,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel
2.384185791015625e-05,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.16785120516197577,0.11541300143837145,-0.00030008994388816334,0.00019905874298116265,0.016799582168459892,0.008311190642416477
0.019164323806762695,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,0.0896242014942801,0.09774450934484512,-0.00040102689219340945,0.0005354515760165249,0.022556554526090622,0.01137695275247097
0.032163381576538086,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,0.062396326048792014,0.12692288404604787,-7.790531259402818e-05,0.0008384774883080339,0.027880260720849037,0.00825855229049921
0.04616045951843262,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,0.031189611947720266,0.12979950092432072,9.73984967031544e-05,0.0011498250820964606,0.025238443166017532,0.008706699125468731
0.06516766548156738,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,0.007972589168260295,0.12966617883337325,0.00015139808717105996,0.0014176053189611975,0.024449896067380905,0.0062653315253555775
0.07917094230651855,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.004620857261008349,0.10608330987767783,0.00013386065470640971,0.0015979612515049735,0.030827514827251434,0.00838339701294899
0.09333372116088867,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,-0.04807523362827356,0.09685224251333949,2.0740691817609162e-05,0.0016840276880330512,0.038905754685401917,0.006893835961818695
0.10717463493347168,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.02928472288101396,0.07521659779101256,-0.0001192724283472289,0.0016929544683895819,0.04030301794409752,0.005894270725548267
0.12116336822509766,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.08774906110306037,0.07241477281817267,-0.0003084589136617152,0.0016491701665270486,0.04354970157146454,0.006872219033539295
0.1351635456085205,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.11812758808684162,0.045935977025564574,-0.0006237548707172986,0.0015522757561154527,0.040997471660375595,0.005853192415088415
0.1491694450378418,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.07506153115251211,-0.0099467606323386,-0.0008670556316554378,0.0013164066612283087,0.031044846400618553,0.004251047503203154
0.16316771507263184,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.09829908868893843,0.0250735010461445,-0.0010351667391910442,0.0010706243129218129,0.0366172231733799,0.004468473140150309
0.17736291885375977,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.08311423080246459,0.011249341573330835,-0.0011873148932440433,0.0008919769385637737,0.041871361434459686,0.00606398843228817
0.19933867454528809,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.05714190954506881,0.09065106440709599,-0.0012387398618517753,0.0008497078744816561,0.04356607422232628,0.0032367047388106585
0.2173299789428711,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,-0.05410224858078835,0.09879903318977823,-0.0012249304111621715,0.0009622699104249103,0.03139642998576164,0.0009977524168789387
0.2563760280609131,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,-0.08271312394139162,0.11899865064942981,-0.001251111365695435,0.0011024838461340376,0.04070204496383667,0.003532737959176302
0.28617262840270996,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.04054147494278999,0.0972690241249491,-0.0012428737700888018,0.0012134625065289486,0.03584512695670128,0.0031719075050204992
0.30117034912109375,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.06516046491927782,0.10754837878453895,-0.0011983578182337372,0.001281710153976973,0.024728447198867798,0.0033896570093929768
0.316173791885376,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.04781098401465208,0.025621820495183058,-0.0011664850481330137,0.0012074733654098239,0.029536563903093338,0.003456569043919444
0.332167387008667,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.07604978081815494,0.011947653377265261,-0.0011518537227502975,0.0009697700517086727,0.033194199204444885,0.006059379316866398
0.34617161750793457,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.08285144194219099,0.01695990665788379,-0.0011944116598212834,0.0007461643038948902,0.032306402921676636,0.0066018239594995975
0.3631715774536133,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.10101625666866718,0.05957098895014715,-0.0012679969547644415,0.0006346350948690431,0.030809566378593445,0.007911222986876965
0.378154993057251,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,-0.09644001658454542,0.06879798754945257,-0.0013476928926576454,0.0006267927837000886,0.02911166474223137,0.0055967215448617935
0.39116883277893066,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.0957038102374253,0.04990325638639078,-0.0013989898967517974,0.0005996346392773603,0.03378809243440628,0.004019228741526604
0.4041733741760254,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.10762076945159182,0.08582423508769275,-0.0014546721468643462,0.0006028979962502846,0.03961547836661339,0.0035094001796096563
0.4171731472015381,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.12698590321331182,0.10494409568910053,-0.0015490665646515221,0.0006988576123198051,0.04248841106891632,0.0046884650364518166
0.4311683177947998,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.09983446718958969,0.07586038981103253,-0.0016075470696932535,0.0007595907657102152,0.03923744708299637,0.0028956402093172073
0.4441697597503662,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.13134564497704268,0.005177780730693873,-0.0016562684976462853,0.0006324617147315424,0.03595093637704849,0.00730709545314312
0.4571695327758789,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,-0.10537336374028657,0.052810365657037374,-0.0016984545677255982,0.0004799467922067786,0.03674999251961708,0.0069325631484389305
0.4701704978942871,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.13294365577877443,0.06391451568470585,-0.0017279608313485737,0.00044996072172117074,0.03391863405704498,0.00805567018687725
0.483165979385376,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.11975869595757885,0.040158087219930055,-0.0017688866950649194,0.00039976702890980417,0.03209186717867851,0.009914621710777283
0.4961726665496826,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.04936544569031839,0.059682439761516035,-0.0016476750622338588,0.0003472814723049005,0.025679364800453186,0.007826382294297218
0.5091748237609863,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.07416448852467275,0.08639789760680111,-0.00145518301367148,0.0003815077609439519,0.027741840109229088,0.009114229120314121
0.522174596786499,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.09690985889424825,0.08144346247781634,-0.0013660734479536288,0.00044676484850546277,0.02236395701766014,0.0072801364585757256
0.53617262840271,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.05529963943922976,0.07068750202041975,-0.001249416890255526,0.0004725583680205591,0.02625778689980507,0.006511691026389599
0.5591697692871094,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,-0.01464392558050065,-0.061644791796679047,0.03018784864608286,-0.0010811229230608974,0.0004021970713190801,0.03186028450727463,0.0061623165383934975
0.5721790790557861,0.0,-3.153076171875,0.0,0.0,0.01467124633717276,0.0,-0.05146906391340298,0.026309628548731274,-0.0009247127448515663,0.000262103887793045,0.021190211176872253,0.004496741574257612
0.5861766338348389,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.030585973969500555,0.03864639093280235,-0.000731622892338354,0.00015580925549414938,0.02216639183461666,0.0026359737385064363
0.6001756191253662,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.009082786725551613,0.0811990030705107,-0.0004884340153109638,0.00016035311754619287,0.022379981353878975,0.008798019960522652
0.614293098449707,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.06993589439713406,0.08588714086314432,-0.0003469851485313529,0.00024613849398527133,0.02385549806058407,0.00917823240160942
0.6281745433807373,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.06537033982380366,0.12205674778838402,-0.00032286973573169615,0.00038962967430762277,0.024764325469732285,0.007348206825554371
0.6411769390106201,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.09118604697796516,0.07995701587926586,-0.0003377192949897835,0.0004996434766366981,0.02146488055586815,0.00859358161687851
0.6591794490814209,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.09457495472441542,0.06701915015748738,-0.0003997160498489196,0.0004944429123778965,0.017781291157007217,0.01078809890896082
0.6721842288970947,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.09188808236891537,0.08447625323228711,-0.0004517017989445629,0.0004952097123982024,0.021917250007390976,0.0093680489808321
0.688176155090332,0.0,-3.153076171875,0.0,0.0,0.0,0.0,-0.11278573982565696,0.07711224208995555,-0.0005255189283867355,0.000510818362807372,0.021046562120318413,0.01167348399758339
0.7011778354644775,0.0,-3.153076171875,0.0,0.0,0.0,-0.01464392558050065,-0.1563646946078655,0.06023638544548126,-0.0006986366069377921,0.00047886371722561207,0.024191074073314667,0.013305805623531342
